Total kWh,Total_time_hours,CP ID,Connector,Site,Model,Start_hour,End_hour,Day_of_week,is_weekend,season
547.613,53.43333334,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,1,0,3
733.288,63.85,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,2,0,3
832.389,67.05,50995,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,11,3,0,3
826.106,100.75,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,12,4,0,3
748.833,91.60000001,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,13,5,1,3
852.64,65.56666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,6,1,3
878.642,116.3666667,50838,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,10,0,0,3
782.781,79.11666666,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,1,0,3
889.956,89.1,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,2,0,3
967.64,109.5333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,14,3,0,3
804.289,81.31666667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,4,0,3
891.992,83.5,50575,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,11,5,1,3
715.273,53.85,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,15,6,1,3
1243.987,118.6333333,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,0,0,3
988.377,114.95,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,17,1,0,3
1022.76,89.05,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,18,19,2,0,3
905.556,88.28333333,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,3,0,3
987.677,125.1833333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,4,0,3
941.539,65.83333333,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,13,5,1,3
807.29,49.46666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,6,1,3
1161.123,124.9666667,50245,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,0,0,3
909.813,101.6333333,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,16,1,0,3
809.764,99.23333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,2,0,3
1119.697,107.7666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,14,3,0,3
653.996,62.63333333,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,18,4,0,3
587.176,82.68333334,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,15,5,1,0
771.924,93.21666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,6,1,0
587.59,102.8666667,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,13,0,0,0
571.292,59.18333333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,12,1,0,0
637.148,71.1,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,2,0,0
533.326,57.26666667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,3,0,0
811.391,78.4,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,11,4,0,0
624.526,49.91666666,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,5,1,0
844.32,88.66666667,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,15,6,1,0
743.908,58.2,50993,2,"King Street Car Park, Crieff",APT Triple Rapid Charger,9,10,0,0,0
750.247,80.08333334,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,1,0,0
855.23,129.5,50245,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,16,2,0,0
991.843,121.25,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,11,3,0,0
1087.899,107.6666667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,13,4,0,0
670.803,68.48333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,11,5,1,0
794.777,61.93333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,15,6,1,0
834.249,76.53333334,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,11,0,0,0
669.552,103.4166667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,11,1,0,0
1103.358,94.83333333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,2,0,0
1014.091,96.48333333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,3,0,0
853.216,79.26666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,11,4,0,0
944.373,110.2666667,50838,2,"Mill Street, Perth",APT Triple Rapid Charger,12,14,5,1,0
577.174,66.05,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,14,6,1,0
822.234,73.43333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,15,0,0,0
209.272,10.66666667,50286,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,13,1,0,0
846.281,58.03333333,50994,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,2,0,0
870.557,72.83333334,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,3,0,0
781.053,56.85,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,4,0,0
649.812,77.91666667,50839,2,"Mill Street, Perth",APT Triple Rapid Charger,12,17,5,1,0
560.824,37.95,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,6,1,0
594.593,69.71666667,50839,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,13,0,0,0
439.861,23.63333334,50839,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,1,0,0
947.106,104.6,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,14,2,0,0
908.156,120.9166667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,17,3,0,0
893.013,106.1833333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,14,4,0,0
1137.513,142.4833333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,15,5,1,0
885.448,73.50000001,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,6,1,0
776.803,66.18333334,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,0,0,0
988.92,84.68333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,1,0,0
769.106,64.03333334,50839,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,12,6,1,0
1121.82,124.75,51250,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,8,14,0,0,0
1017.179,122.0166667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,17,1,0,0
895.016,113.4666667,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,2,0,0
1100.869,120.85,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,14,3,0,0
907.634,114.8,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,17,4,0,0
858.035,76.73333333,50575,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,11,5,1,0
843.824,65.56666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,15,6,1,0
1012.086,127.9333333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,18,0,0,0
915.983,118.5333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,1,0,0
1132.838,103.5666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,2,0,0
923.795,116.5,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,3,0,0
964.326,109.55,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,17,4,0,0
741.425,64.65,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,5,1,0
867.661,65.85,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,17,6,1,0
782.299,106.1833333,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,18,18,0,0,0
774.381,90.75,51249,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,17,1,0,0
848.932,92.83333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,18,15,2,0,0
1013.082,121.7,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,17,3,0,0
1057.596,60.45,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,11,4,0,0
694.801,79.81666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,12,5,1,0
890.15,75.45,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,11,6,1,0
972.473,118.8,51519,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,15,0,0,0
825.419,92.35,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,1,0,0
872.638,70.43333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,18,2,0,0
841.491,88.53333334,50245,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,3,0,0
1209.895,118.05,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,4,0,0
873.002,97.23333334,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,2,0,0
967.096,128.25,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,16,3,0,0
762.089,89.38333334,50282,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,14,4,0,0
769.414,81.38333334,50839,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,13,5,1,0
948.448,68.48333334,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,17,6,1,0
1084.632,134.1166667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,13,0,0,0
933.359,131.6,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,1,0,0
955.15,124.0166667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,19,12,2,0,0
887.56,115.5,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,12,3,0,0
831.693,85.88333333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,18,4,0,0
669.617,55.28333333,51249,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,14,5,1,0
1075.261,75.66666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,11,6,1,0
980.324,136.4666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,0,0,0
772.014,110.9,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,17,1,0,0
1044.51,108.8833333,51249,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,16,2,0,0
1133.295,121.1166667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,3,0,0
881.511,98.06666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,16,4,0,1
835.878,63.81666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,12,5,1,1
865.691,74.03333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,12,6,1,1
1050.843,103.0833333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,18,0,0,1
931.988,107.2166667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,1,0,1
1063.033,93.18333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,2,0,1
803.234,76.46666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,16,3,0,1
1289.164,113.4,50286,2,"Rie-Achan Road Car Park, Pitlochry",APT Triple Rapid Charger,10,16,4,0,1
992.063,116.2833333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,16,16,2,0,1
884.044,109.6,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,11,3,0,1
946.841,130.1,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,12,4,0,1
792.085,58.8,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,5,1,1
1053.148,55.9,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,15,6,1,1
949.405,105.0333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,0,0,1
1001.318,100.3,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,11,1,0,1
1031.802,113.15,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,2,0,1
891.186,100.0833333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,14,3,0,1
1147.97,107.25,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,14,4,0,1
923.103,85.88333334,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,19,5,1,1
894.437,76.31666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,6,1,1
975.153,129.9166667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,8,17,0,0,1
1120.127,135.6333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,18,1,0,1
869.755,115.5,50994,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,18,2,0,1
933.388,131.2333333,50994,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,18,3,0,1
1141.625,114.7666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,17,4,0,1
942.992,84.41666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,14,5,1,1
836.483,54.05,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,6,1,1
902.234,92.25,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,0,0,1
909.606,121.5833333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,17,1,0,1
934.189,114.3,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,14,2,0,1
815.121,109.2333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,3,0,1
816.962,86.15,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,13,4,0,1
794.895,113.7333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,17,5,1,1
918.921,85.18333334,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,6,1,1
803.573,67.26666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,0,0,1
1101.569,71.35,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,5,1,1
900.672,74.9,51249,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,11,6,1,1
1004.85,121.7166667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,18,18,0,0,1
981.031,122.3666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,1,0,1
1132.642,123.7166667,51249,2,"Atholl Street Car Park, Dunkeld",APT Triple Rapid Charger,13,13,2,0,1
1166.153,98.23333333,51249,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,14,3,0,1
977.745,72.08333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,4,0,1
1021.975,71.26666667,50297,2,"Rie-Achan Road Car Park, Pitlochry",APT Triple Rapid Charger,19,15,5,1,1
766.532,64.16666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,19,6,1,1
972.6,82.8,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,0,0,1
831.67,99.38333333,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,15,1,0,1
911.923,125.65,50575,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,16,2,0,1
1031.41,132.8666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,19,3,0,1
957.615,101.5666667,50993,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,4,0,1
997.051,72.48333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,11,5,1,1
824.626,64.1,51249,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,16,6,1,1
1143.884,114.1166667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,15,0,0,1
775.199,126.3166667,51519,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,18,1,0,1
805.907,79.75,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,11,2,0,1
770.524,129,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,19,15,3,0,1
1201.232,103.2,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,4,0,1
1076.74,108.7666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,5,1,1
788.082,59.7,50297,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,6,1,1
1084.37,125.2333333,50575,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,0,0,1
1063.038,101.75,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,1,0,1
1047.18,102.3666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,12,2,0,1
1022.436,130.7,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,17,0,0,1
885.744,84.78333334,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,14,1,0,1
1071.496,143.95,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,2,0,1
869.569,72.88333334,51519,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,19,19,3,0,1
1147.402,137.55,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,4,0,1
905.535,82.46666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,17,5,1,1
867.92,57.21666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,16,16,6,1,1
1114.966,115.0666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,15,0,0,1
919.399,101.5666667,51250,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,8,15,1,0,1
917.084,121.6666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,2,0,1
1285.791,128.0166667,51249,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,17,3,0,1
948.84,85.68333333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,17,4,0,1
760.747,80.31666667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,12,5,1,1
921.613,59.03333334,51249,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,12,6,1,1
852.868,105.9333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,15,0,0,1
988.065,123.8333333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,13,1,0,1
958.223,114.95,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,17,2,0,1
833.298,98.73333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,17,3,0,1
926.901,84.16666667,50575,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,15,4,0,1
767.558,42.76666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,12,5,1,2
905.503,123.2833333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,16,6,1,2
840.576,98.98333334,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,12,0,0,2
897.809,71.41666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,15,1,0,2
1180.558,121.7333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,18,2,0,2
1019.791,116.8166667,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,16,3,0,2
1155.077,87.26666666,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,13,4,0,2
963.583,101.4833333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,17,5,1,2
1157.977,115.8833333,50838,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,17,3,0,2
1020.066,103.6,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,18,4,0,2
920.747,90.81666667,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,17,5,1,2
789.292,54.18333334,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,6,1,2
981.454,112.95,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,0,0,2
990.1,106.9,51250,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,17,1,0,2
756.956,97.58333334,50993,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,2,0,2
1279.145,125.45,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,12,13,3,0,2
1225.827,132.0166667,51261,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,13,4,0,2
1040.942,78.91666666,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,14,5,1,2
926.761,61.33333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,6,1,2
995.913,140.6833333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,12,0,0,2
1120.518,157.15,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,15,1,0,2
935.292,125.7666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,15,2,0,2
1140.384,161.7166667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,3,0,2
804.18,86.33333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,17,4,0,2
720.608,57.66666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,12,5,1,2
917.982,64.88333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,16,6,1,2
823.946,108.4166667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,0,0,2
857.331,111.5833333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,8,16,1,0,2
1081.491,98.66666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,18,18,2,0,2
1059.106,77.18333333,50575,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,17,15,3,0,2
799.299,88.46666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,15,12,4,0,2
933.334,116.6333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,13,5,1,2
794.197,60.35,50297,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,15,6,1,2
947.287,100.95,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,11,0,0,2
1148.734,81.53333333,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,17,5,1,2
1140.159,86,51250,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,15,6,1,2
912.209,90.03333334,51519,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,17,0,0,2
894.193,74.91666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,13,1,0,2
1044.708,125.2333333,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,14,16,2,0,2
1108.415,117.8666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,15,3,0,2
825.441,75.31666667,50838,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,13,4,0,2
1000.998,75.48333333,51250,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,10,16,5,1,2
989.474,64.26666667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,11,6,1,2
1185.292,104.8833333,51516,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,11,13,0,0,2
960.347,83.46666666,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,18,1,0,2
1077.743,102.1,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,17,2,0,2
734.599,97.31666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,19,14,3,0,2
1091.648,103.1,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,15,4,0,2
1034.469,72.76666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,13,14,5,1,2
1316.636,80.8,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,16,6,1,2
1317.351,107.7,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,19,20,0,0,2
1093.037,87.4,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,1,0,2
1233.479,104.7166667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,17,2,0,2
858.365,92.75,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,12,13,3,0,2
1139.341,94.16666667,51519,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,15,17,4,0,2
1365.508,138.9166667,50745,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,15,5,1,2
886.082,101.4166667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,18,6,1,2
1289.919,128.4833333,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,17,0,0,2
941.212,55.8,50839,2,"Mill Street, Perth",APT Triple Rapid Charger,13,14,1,0,2
1073.85,94.56666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,17,12,2,0,2
1058.21,123.6666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,14,12,3,0,2
1069.729,139,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,18,1,0,2
1157.948,137.2833333,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,9,17,2,0,2
1323.316,152.4666667,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,8,18,3,0,2
1241.041,136.6,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,9,16,4,0,2
1019.966,67.51666667,50245,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,10,14,5,1,2
1035.047,73.41666667,50286,2,"Broxden Park & Ride, Perth",APT Triple Rapid Charger,16,17,6,1,2
1230.315,142.7666667,50745,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,11,11,0,0,2
1112.252,120.0333333,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,19,17,1,0,2
1060.616,100.55,51516,2,"Kinross Park and Ride, Kinross",APT Triple Rapid Charger,13,13,2,0,2
