Total Duration (hours),Charging Time (hours),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Station Name,MAC Address,Port Type,Port Number,Plug Type,Address 1,Postal Code,Latitude,Longitude,Fee,Ended By,start_hour,end_hour,day_of_week,is_weekend,season
48.58666667,40.26388889,92.303251,38.768,11.583,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,Bryant St,94301,37.444607,-122.160263,0,Customer,8,12,4,0,3
53.47388889,36.71194444,101.010731,42.426,12.677,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,8,13,5,1,3
32.92861111,19.88555556,62.212811,26.129,7.808,PALO ALTO CA / BRYANT #2,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,19,16,6,1,3
73.40388889,44.37666667,115.85344,48.659,14.541,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,8,9,0,0,3
69.39527778,51.30972222,143.239357,60.161,17.974,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Plug Out at Vehicle,18,10,1,0,3
67.25638889,55.81694444,193.710773,81.357,24.31,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,8,17,2,0,3
52.23777778,45.67638889,109.899637,46.159,13.794,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,0,Plug Out at Vehicle,11,20,3,0,3
86.195,72.64027778,176.528976,74.138,22.156,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Customer,12,12,4,0,3
65.23805556,45.41638889,118.705999,49.857,14.897,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,14,14,5,1,3
41.05,36.10111111,96.977611,40.731,12.171,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.44651,-122.16214,0,Plug Out at Vehicle,12,12,6,1,3
67.41611111,57.70527778,153.782239,64.59,19.3,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Plug Out at Vehicle,8,15,0,0,3
78.35833333,53.12888889,141.807525,59.559,17.797,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,8,21,1,0,3
55.69833333,35.34138889,106.183695,44.599,13.326,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,8,16,2,0,3
83.44527778,65.705,182.495864,76.647,22.906,PALO ALTO CA / HAMILTON #1,000D6F0000A20F47,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,0,Plug Out at Vehicle,7,18,3,0,3
96.08972222,74.00916667,201.240317,84.522,25.257,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16214,0,Plug Out at Vehicle,7,7,4,0,3
65.89166667,37.2475,138.286129,58.082,17.355,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Plug Out at Vehicle,17,17,5,1,3
33.59333333,24.63611111,78.25097,32.865,9.82,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.162308,0,Plug Out at Vehicle,9,13,6,1,3
79.75777778,69.08555556,189.391139,79.545,23.769,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,0,Plug Out at Vehicle,12,11,0,0,3
60.59138889,44.85138889,135.777947,57.025,17.042,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Plug Out at Vehicle,7,18,1,0,3
99.78111111,85.6475,208.436777,87.545,26.156,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,8,17,2,0,3
83.58333333,64.91972222,187.886421,78.915,23.58,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,13,13,3,0,3
68.00027778,57.33833333,176.099695,73.962,22.102,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16037,0,Plug Out at Vehicle,7,12,4,0,3
50.16277778,39.84277778,142.536539,59.867,17.888,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,15,9,5,1,3
31.66083333,28.49583333,87.051048,36.561,10.922,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,12,10,6,1,3
62.93583333,53.09833333,159.967759,67.186,20.077,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,12,11,0,0,3
61.80083333,37.93194444,119.849847,50.337,15.041,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,8,14,1,0,3
73.38666667,55.62555556,172.069674,72.268,21.593,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,12,2,0,3
97.60888889,76.34833333,231.383119,97.179,29.038,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16214,0,Plug Out at Vehicle,7,11,3,0,3
77.81777778,68.83083333,210.585053,88.445,26.43,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,12,11,4,0,3
67.63361111,34.38472222,102.847448,43.194,12.906,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Plug Out at Vehicle,18,19,5,1,3
33.12277778,21.96611111,59.584965,25.026,7.476,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,0,Plug Out at Vehicle,14,11,6,1,3
93.14444444,62.82166667,200.659199,84.279,25.183,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,13,0,0,3
82.72666667,59.36111111,175.014206,73.505,21.965,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,12,18,1,0,3
80.46527778,62.41083333,164.118477,68.929,20.596,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,8,11,2,0,3
30.2575,10.09916667,31.205532,13.106,3.916,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Plug Out at Vehicle,18,1,3,0,3
46.58861111,36.95833333,126.373485,53.078,15.86,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Plug Out at Vehicle,11,11,4,0,3
29.10833333,20.91583333,69.545631,29.209,8.727,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,11,20,5,1,3
20.87194444,17.63416667,58.01965,24.369,7.281,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,13,13,6,1,3
79.80472222,66.46472222,181.469641,76.218,22.774,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,6,13,0,0,3
67.08194444,54.63916667,173.633487,72.925,21.791,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,10,17,1,0,3
58.59,38.90388889,112.645675,47.309,14.137,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,18,2,0,3
52.29555556,44.19333333,108.641067,45.631,13.635,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Customer,11,12,3,0,3
67.64583333,52.25527778,166.202165,69.804,20.859,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,17,14,4,0,3
76.70083333,49.24694444,158.981856,66.772,19.95,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.16214,0,Plug Out at Vehicle,14,14,5,1,0
44.04638889,23.46277778,75.880492,31.868,9.522,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,11,11,6,1,0
76.22583333,60.80638889,199.375491,83.736,25.022,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,12,0,0,0
71.26194444,60.30777778,190.096353,79.84,23.855,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,6,15,1,0,0
87.24277778,62.14472222,169.30037,71.107,21.247,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,10,13,2,0,0
72.80805556,55.07305556,180.350606,75.747,22.633,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,14,12,3,0,0
67.19166667,58.09138889,173.678919,72.945,21.797,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Customer,6,16,4,0,0
45.9575,35.53416667,121.318497,50.954,15.224,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,9,13,5,1,0
35.64833333,19.65222222,58.122982,24.413,7.294,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,7,13,6,1,0
66.27472222,57.54277778,162.533065,68.263,20.397,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,12,0,0,0
71.01277778,59.97138889,159.433846,66.963,20.009,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Plug Out at Vehicle,6,11,1,0,0
83.9025,63.34694444,192.181255,80.715,24.119,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,19,19,2,0,0
80.69583333,71.95305556,195.465706,82.097,24.531,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Customer,8,13,3,0,0
65.98611111,55.75527778,172.58321,72.485,21.661,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,0,Plug Out at Vehicle,12,9,4,0,0
68.9775,63.24222222,185.907456,78.081,23.331,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,6,9,5,1,0
35.77777778,22.94416667,61.03813,25.636,7.661,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16214,0,Plug Out at Vehicle,10,11,6,1,0
93.08138889,80.96805556,208.973848,87.766,26.227,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Customer,12,12,0,0,0
83.48611111,71.42111111,206.335997,86.661,25.892,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Plug Out at Vehicle,6,9,1,0,0
95.82972222,63.69083333,181.883289,76.39,22.828,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.443676,-122.16288,0,Plug Out at Vehicle,19,20,2,0,0
98.13361111,73.20138889,168.866812,70.927,21.189,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,14,15,3,0,0
72.44944444,63.49944444,179.670791,75.463,22.547,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Customer,12,15,4,0,0
26.39305556,19.09527778,66.285757,27.84,8.319,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,9,13,5,1,0
35.69277778,25.70166667,80.917001,33.985,10.155,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,18,15,6,1,0
42.88333333,30.66555556,109.158175,45.847,13.7,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,6,11,0,0,0
1.238611111,1.221388889,3.575593,1.501,0.448,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,10,10,1,0,0
47.25388889,38.5325,114.704825,48.175,14.395,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.162308,0,Customer,12,12,2,0,0
43.92472222,38.89805556,118.445539,49.748,14.864,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,7,13,3,0,0
50.54138889,40.38388889,117.227148,49.234,14.714,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Plug Out at Vehicle,9,13,4,0,0
37.275,32.46194444,107.969452,45.347,13.549,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444607,-122.162308,0,Plug Out at Vehicle,12,20,5,1,0
24.77,17.96972222,58.711692,24.658,7.368,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16214,0,Plug Out at Vehicle,13,14,6,1,0
48.22861111,45.655,170.218156,71.492,21.363,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,12,16,0,0,0
20.78888889,17.02583333,62.853607,26.399,7.888,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,11,12,1,0,0
57.01972222,50.95444444,173.049458,72.682,21.722,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Customer,13,11,2,0,0
72.11138889,59.67555556,215.830982,90.648,27.089,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,13,11,3,0,0
83.92694444,69.02777778,237.359477,99.692,29.792,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Plug Out at Vehicle,13,13,4,0,0
51.37138889,34.40694444,102.242318,42.942,12.832,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,12,9,5,1,0
36.7475,30.95944444,112.736695,47.348,14.148,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.162308,0,Plug Out at Vehicle,12,15,6,1,0
74.48944444,60.22805556,193.213725,81.15,24.248,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16037,0,Plug Out at Vehicle,19,12,0,0,0
80.8775,64.13972222,203.361028,85.412,25.524,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,10,18,1,0,0
75.81277778,65.82111111,194.518149,81.699,24.411,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Customer,10,22,2,0,0
70.48555556,58.65388889,185.018563,77.71,23.216,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.162308,0,Customer,8,10,3,0,0
80.815,74.12027778,204.506041,85.891,25.666,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,6,10,4,0,0
60.60888889,46.93972222,155.306668,65.228,19.492,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,17,23,5,1,0
52.17833333,35.59666667,110.382952,46.362,13.853,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Plug Out at Vehicle,11,18,6,1,0
90.81722222,81.86611111,264.977483,111.29,33.254,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Plug Out at Vehicle,11,13,0,0,0
77.0725,66.57111111,187.833318,78.889,23.573,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,14,14,1,0,0
73.46305556,66.27555556,198.79442,83.491,24.951,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Customer,10,10,2,0,0
85.90916667,73.27305556,198.380153,83.32,24.896,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Customer,14,18,3,0,0
83.19277778,72.76,183.503382,77.07,23.026,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444607,-122.162308,0,Customer,13,13,4,0,0
56.38277778,41.11722222,100.532687,42.223,12.615,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,8,13,5,1,0
43.09861111,34.30666667,103.541781,43.485,12.994,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,Bryant St,94301,37.444607,-122.160263,0,Plug Out at Vehicle,9,12,6,1,0
54.39611111,43.08972222,134.852663,56.638,16.924,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,8,12,0,0,0
87.75305556,62.80083333,188.13706,79.016,23.61,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,13,17,1,0,0
84.84555556,70.46638889,228.933064,96.15,28.729,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,11,10,2,0,0
89.85777778,70.44527778,204.673189,85.962,25.686,PALO ALTO CA / HAMILTON #2,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.160263,0,Plug Out at Vehicle,16,18,3,0,0
73.5575,62.99333333,197.505759,82.954,24.784,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Customer,6,18,4,0,0
53.52638889,47.31194444,151.322475,63.557,18.99,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,14,12,5,1,0
55.10027778,42.0725,166.401406,69.887,20.885,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.162308,0,Plug Out at Vehicle,13,14,6,1,0
82.28111111,67.41861111,198.769348,83.484,24.947,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,0,Plug Out at Vehicle,6,15,0,0,0
105.5966667,75.10222222,222.866776,93.6,27.97,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,13,1,0,0
74.34583333,63.03861111,179.375498,75.338,22.511,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,11,11,2,0,0
62.35583333,55.58972222,176.962129,74.324,22.212,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,16,19,3,0,0
88.90944444,70.64277778,210.478246,88.403,26.415,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,12,17,4,0,0
79.9925,50.03611111,181.568461,76.261,22.785,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,17,11,5,1,0
23.63583333,18.12138889,56.149313,23.584,7.048,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Customer,11,12,6,1,0
70.17611111,59.76361111,174.379447,73.241,21.883,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.16214,0,Plug Out at Vehicle,10,12,0,0,0
101.9091667,65.39583333,236.43619,99.302,29.673,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,10,18,1,0,0
100.8608333,78.01083333,227.910586,95.722,28.606,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,17,17,2,0,0
91.16138889,77.2625,223.279796,93.776,28.023,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.444489,-122.162308,0,Customer,9,10,3,0,0
74.26305556,61.50638889,191.098022,80.26,23.981,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Customer,12,13,4,0,0
66.7925,47.79444444,141.593979,59.471,17.769,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,11,12,5,1,0
57.17527778,41.82722222,161.672118,67.902,20.289,PALO ALTO CA / HAMILTON #1,000D:6F00:009E:D39E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,18,10,6,1,0
72.67555556,67.67666667,225.556329,94.736,28.308,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Plug Out at Vehicle,6,14,0,0,0
75.59361111,63.00555556,192.915623,81.028,24.213,PALO ALTO CA / BRYANT #2,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,13,19,1,0,0
77.16611111,59.19416667,181.883905,76.393,22.826,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,6,13,2,0,0
109.8019444,66.24444444,190.968391,80.209,23.968,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,14,10,3,0,0
72.07361111,62.33444444,204.453425,85.87,25.658,PALO ALTO CA / BRYANT #1,000D6F0000A20D9E,Level 2,2,J1772,Bryant St,94301,37.446613,-122.162308,0,Plug Out at Vehicle,6,18,4,0,0
52.18305556,34.2275,107.032907,44.952,13.435,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Customer,9,12,5,1,0
37.89833333,27.35472222,81.825723,34.365,10.269,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,250 Hamilton Ave,94301,37.444607,-122.16214,0,Plug Out at Vehicle,6,17,6,1,0
43.60527778,34.93,130.729911,54.908,16.406,PALO ALTO CA / HIGH #4,000D6F0000A20F47,Level 2,2,J1772,Bryant St,94301,37.443676,-122.16288,0,Plug Out at Vehicle,14,14,0,0,0
69.22694444,56.79888889,166.770394,70.043,20.932,PALO ALTO CA / BRYANT #2,000D6F0000A2108E,Level 2,2,J1772,Bryant St,94301,37.44651,-122.16214,0,Plug Out at Vehicle,14,15,1,0,0
71.41638889,64.26083333,202.723699,85.145,25.443,PALO ALTO CA / HAMILTON #1,000D:6F00:015A:9D76,Level 2,2,J1772,250 Hamilton Ave,94301,37.444489,-122.16037,0,Customer,6,10,2,0,0
